n_clusters,ensemble_size,perm_id,ari_vs_prev
4,3,75,0.5648852576862318
4,4,75,0.6682869609117551
4,5,75,0.8345229434631217
4,6,75,0.817662128163742
4,7,75,0.8784134665176212
4,8,75,0.8806594800309441
4,9,75,0.8779557017139664
4,10,75,0.9387399461680439
4,11,75,0.9053433506475034
4,12,75,0.892614637657438
4,13,75,0.8353986713945936
4,14,75,0.8528556966629028
4,15,75,0.896885516589371
4,16,75,0.9376137398577965
4,17,75,0.9474114824146144
4,18,75,0.9138628532093939
4,19,75,0.9312305146562221
4,20,75,0.9259030966909715
4,21,75,0.9281016389025435
4,22,75,0.9293340892803623
4,23,75,0.9399490065883538
4,24,75,0.9760996786792324
4,25,75,0.9547463169452205
4,26,75,0.9410176569067462
4,27,75,0.9395189146346952
4,28,75,0.940260259881093
4,29,75,0.9531967288041058
4,30,75,0.9547095616376261
4,1,76,1.0
4,2,76,1.0
4,3,76,0.7162786404027999
4,4,76,0.8915860904138779
4,5,76,0.8996923786267275
4,6,76,0.9119138875906068
4,7,76,0.923426775015994
4,8,76,0.8647061983077555
4,9,76,0.9065244979520005
4,10,76,0.9253821813141411
4,11,76,0.9326545127292941
4,12,76,0.927527448371418
4,13,76,0.9073072446075691
4,14,76,0.9415921158054869
4,15,76,0.9239248417066172
4,16,76,0.9394272244755214
4,17,76,0.9271515098690913
4,18,76,0.9153143859238558
4,19,76,0.9460678197745969
4,20,76,0.9227759333905231
4,21,76,0.9355658851191464
4,22,76,0.9502487395815475
4,23,76,0.9611940302563864
4,24,76,0.9530393913009524
4,25,76,0.9625142466842203
4,26,76,0.9713671014927134
4,27,76,0.9613423414561951
4,28,76,0.9570529746304797
4,29,76,0.9657445210270461
4,30,76,0.9635603255294787
4,1,77,1.0
4,2,77,1.0
4,3,77,0.74222574340328
4,4,77,0.864504411798632
4,5,77,0.8396141910320684
4,6,77,0.8346191171233037
4,7,77,0.755434049918832
4,8,77,0.8633097914448643
4,9,77,0.8563950758482551
4,10,77,0.8843733377278105
4,11,77,0.9103262534485602
4,12,77,0.899219922528158
4,13,77,0.8727057516337489
4,14,77,0.9307743885269304
4,15,77,0.9146851042227548
4,16,77,0.9278371299243843
4,17,77,0.9040918333912497
4,18,77,0.9073923544264749
4,19,77,0.9092247465473763
4,20,77,0.9283151756655204
4,21,77,0.9215380604027503
4,22,77,0.9318351876998867
4,23,77,0.9428706780476196
4,24,77,0.9496677430331761
4,25,77,0.9470062422457427
4,26,77,0.9651363587742652
4,27,77,0.9547516500773414
4,28,77,0.9543223026541723
4,29,77,0.9588547442017225
4,30,77,0.9540345714714995
4,1,78,1.0
4,2,78,1.0
4,3,78,0.7564194316623385
4,4,78,0.7774876889837753
4,5,78,0.8101908190729848
4,6,78,0.8938740127029524
4,7,78,0.8451223921750636
4,8,78,0.8826097391829781
4,9,78,0.8980622381576978
4,10,78,0.9173906579537715
4,11,78,0.9131265972381711
4,12,78,0.9168842450666257
4,13,78,0.9210822896000161
4,14,78,0.9335872213963173
4,15,78,0.929163152438191
4,16,78,0.933844363157851
4,17,78,0.9514156903732439
4,18,78,0.9478442102329501
4,19,78,0.9431812840090954
4,20,78,0.9588880757479541
4,21,78,0.9482807940004546
4,22,78,0.9508966672782688
4,23,78,0.9707421826098944
4,24,78,0.9661165167468195
4,25,78,0.9538025091556007
4,26,78,0.9596576843719374
4,27,78,0.9749505318679448
4,28,78,0.9675340568583085
4,29,78,0.9781695782048404
4,30,78,0.9773699788708976
4,1,79,1.0
4,2,79,1.0
4,3,79,0.7559304998309129
4,4,79,0.7096852214367431
4,5,79,0.6117888278139815
4,6,79,0.7371819247700362
4,7,79,0.6936585015307071
4,8,79,0.846975827848132
4,9,79,0.7017804540393002
4,10,79,0.8144744531674749
4,11,79,0.9036749566620128
4,12,79,0.9340763210976758
4,13,79,0.9145176957587658
4,14,79,0.940625514882295
4,15,79,0.9274861566048082
4,16,79,0.9350226754601579
4,17,79,0.9246304357894838
4,18,79,0.9599720046703267
4,19,79,0.919253173355564
4,20,79,0.9381990266305561
4,21,79,0.9605218076609191
4,22,79,0.94918817707138
4,23,79,0.9488053730006109
4,24,79,0.9535269523729067
4,25,79,0.9458581401057782
4,26,79,0.9451196115364597
4,27,79,0.9546894346732087
4,28,79,0.9534962952833411
4,29,79,0.9539471968955108
4,30,79,0.9697908297257365
4,1,80,1.0
4,2,80,1.0
4,3,80,0.7791791333944338
4,4,80,0.6615332041096523
4,5,80,0.5520184222687303
4,6,80,0.6965730685060876
4,7,80,0.6342263991729017
4,8,80,0.7439476341707791
4,9,80,0.7956636755221522
4,10,80,0.8140712111794225
4,11,80,0.7957257088057101
4,12,80,0.7814654037690656
4,13,80,0.8154158363363309
4,14,80,0.897429932350693
4,15,80,0.8734831683848683
4,16,80,0.9030956355278614
4,17,80,0.9026770157136329
4,18,80,0.9253730704308285
4,19,80,0.9204829089240816
4,20,80,0.9299240886628563
4,21,80,0.9366680667536972
4,22,80,0.9461887471204727
4,23,80,0.9450655052090369
4,24,80,0.954311246266347
4,25,80,0.9640291567635138
4,26,80,0.9552433896919307
4,27,80,0.9660623535802296
4,28,80,0.9685499199098148
4,29,80,0.9613662579536618
4,30,80,0.9560048114287996
4,1,81,1.0
4,2,81,1.0
4,3,81,0.5261225781114726
4,4,81,0.7598124190873273
4,5,81,0.6597318287159137
4,6,81,0.9021956501399524
4,7,81,0.8639448282205036
4,8,81,0.8711511636519121
4,9,81,0.8529638459475367
4,10,81,0.908600295509734
4,11,81,0.9201650897248822
4,12,81,0.9191291469272431
4,13,81,0.9338392981457607
4,14,81,0.9344359706202869
4,15,81,0.9412406703452685
4,16,81,0.9228382489669427
4,17,81,0.9179680743961006
4,18,81,0.9120820372242504
4,19,81,0.9085017911053679
4,20,81,0.9221294895727271
4,21,81,0.9238514479680882
4,22,81,0.9414146992398831
4,23,81,0.9303690765249621
4,24,81,0.954585046313228
4,25,81,0.9577838523680853
4,26,81,0.9635303179594481
4,27,81,0.9516913116741678
4,28,81,0.9616884926915233
4,29,81,0.9557695942221051
4,30,81,0.9686556488764336
4,1,82,1.0
4,2,82,1.0
4,3,82,0.7950093879440545
4,4,82,0.826951532982554
4,5,82,0.8235902324182107
4,6,82,0.842221862391457
4,7,82,0.8454743799073554
4,8,82,0.8990962018400381
4,9,82,0.909671477815703
4,10,82,0.8973936833039475
4,11,82,0.9279445737791038
4,12,82,0.9215264542670912
4,13,82,0.8990385648104184
4,14,82,0.945157930429507
4,15,82,0.9409855535193941
4,16,82,0.9476772787020235
4,17,82,0.9010116380873127
4,18,82,0.9118157138508299
4,19,82,0.9249422318643342
4,20,82,0.926753643062888
4,21,82,0.925826602621693
4,22,82,0.9393772487278589
4,23,82,0.9443965257377386
4,24,82,0.9303133403388535
4,25,82,0.9556624606319569
4,26,82,0.9616400937561985
4,27,82,0.9678951386281394
4,28,82,0.9567819405957128
4,29,82,0.9655481824545379
4,30,82,0.9674048954908527
4,1,83,1.0
4,2,83,1.0
4,3,83,0.4318450118963107
4,4,83,0.9112951575789733
4,5,83,0.9142060110276463
4,6,83,0.9194559818638873
4,7,83,0.8925374717167546
4,8,83,0.8848631500880414
4,9,83,0.8778921224493746
4,10,83,0.8861653354127388
4,11,83,0.9131686297276946
4,12,83,0.9287431618449761
4,13,83,0.9219220634602151
4,14,83,0.8981886315927713
4,15,83,0.9170349964692159
4,16,83,0.943670380036583
4,17,83,0.9412380560342984
4,18,83,0.9100048095933418
4,19,83,0.9587502339311851
4,20,83,0.9203994026864487
4,21,83,0.9198112659753838
4,22,83,0.9646648768974521
4,23,83,0.9319837146131655
4,24,83,0.9443271860010355
4,25,83,0.9438887093404237
4,26,83,0.9505363208451421
4,27,83,0.9180346717466202
4,28,83,0.9150544057130402
4,29,83,0.9698884598625148
4,30,83,0.9214776337781385
4,1,84,1.0
4,2,84,1.0
4,3,84,0.716576284662455
4,4,84,0.584003505159246
4,5,84,0.799007775922834
4,6,84,0.8270174411225937
4,7,84,0.8104677132718738
4,8,84,0.7729332900128002
4,9,84,0.8273090477362994
4,10,84,0.9146027616886795
4,11,84,0.8995328741337894
4,12,84,0.9485830491313074
4,13,84,0.9287183887566833
4,14,84,0.929891972774862
4,15,84,0.9476509863476742
4,16,84,0.9266358660474979
4,17,84,0.9314191761516806
4,18,84,0.9554027310505722
4,19,84,0.9407818502046568
4,20,84,0.926453723816228
4,21,84,0.9360670183897981
4,22,84,0.929448017066255
4,23,84,0.9508047512588431
4,24,84,0.9703432029619647
4,25,84,0.95200734077833
4,26,84,0.9275713509260266
4,27,84,0.922394677818214
4,28,84,0.9391195841261502
4,29,84,0.9566514810351993
4,30,84,0.9479305320206536
4,1,85,1.0
4,2,85,1.0
4,3,85,0.34326441384456857
4,4,85,0.7054204640683052
4,5,85,0.8917365353162173
4,6,85,0.7162584306783204
4,7,85,0.7119092561420339
4,8,85,0.8230418734566491
4,9,85,0.744830588136969
4,10,85,0.7646651758663497
4,11,85,0.8908279782010591
4,12,85,0.931073491792705
4,13,85,0.9004336544563937
4,14,85,0.9156658566601785
4,15,85,0.9367072157326198
4,16,85,0.9349683309406606
4,17,85,0.928146194081315
4,18,85,0.9384057543242382
4,19,85,0.9070007511257434
4,20,85,0.921599563255874
4,21,85,0.92922705933479
4,22,85,0.9660589186906067
4,23,85,0.9397176557908417
4,24,85,0.9431928662660032
4,25,85,0.9276671549134584
4,26,85,0.9560896651458632
4,27,85,0.9349713615574079
4,28,85,0.956665538010638
4,29,85,0.9720861858639721
4,30,85,0.9556610392346475
4,1,86,1.0
4,2,86,1.0
4,3,86,0.7461633025197888
4,4,86,0.8679396412566264
4,5,86,0.7586128235963877
4,6,86,0.7092717916096749
4,7,86,0.8998296090062374
4,8,86,0.8192191903468857
4,9,86,0.8839321307752068
4,10,86,0.8779398320365879
4,11,86,0.8570469533984789
4,12,86,0.9134268615687297
4,13,86,0.9113598870658487
4,14,86,0.9080981236422956
4,15,86,0.9090242465523923
4,16,86,0.8582346657626871
4,17,86,0.912743446446018
4,18,86,0.8954984143631024
4,19,86,0.9196793231847415
4,20,86,0.9200745669872403
4,21,86,0.9488134848021128
4,22,86,0.9353149702041957
4,23,86,0.9486070191488676
4,24,86,0.9444966958300847
4,25,86,0.9392432383915299
4,26,86,0.9255298972767495
4,27,86,0.9400130535154112
4,28,86,0.9432674705167858
4,29,86,0.9543302648744151
4,30,86,0.9425990013399229
4,1,87,1.0
4,2,87,1.0
4,3,87,0.7178898422129409
4,4,87,0.7186884534135877
4,5,87,0.8212614681917302
4,6,87,0.8324217830885245
4,7,87,0.833012552355709
4,8,87,0.8187203067201732
4,9,87,0.9180962615311907
4,10,87,0.8634995757385016
4,11,87,0.8707589880058334
4,12,87,0.9532136453521012
4,13,87,0.9226441968326959
4,14,87,0.9543508166767014
4,15,87,0.9423403223423756
4,16,87,0.9594664718682535
4,17,87,0.9344590231482962
4,18,87,0.9428048864494055
4,19,87,0.956561924887177
4,20,87,0.9563453040839199
4,21,87,0.954760638240894
4,22,87,0.9658568201289607
4,23,87,0.9583733709791374
4,24,87,0.9647766302737852
4,25,87,0.9639522094651876
4,26,87,0.963040971401121
4,27,87,0.9594298477225167
4,28,87,0.9623549763397886
4,29,87,0.9681324420235733
4,30,87,0.959524402933344
4,1,88,1.0
4,2,88,1.0
4,3,88,0.7268452134578686
4,4,88,0.4647056890627133
4,5,88,0.7511877791492664
4,6,88,0.8455758825285705
4,7,88,0.8021598671399208
4,8,88,0.8669208101914951
4,9,88,0.8681369188471995
4,10,88,0.9038460636951539
4,11,88,0.918665628767021
4,12,88,0.9319492596425142
4,13,88,0.9359983194094553
4,14,88,0.9552950214767791
4,15,88,0.9412294755439335
4,16,88,0.9493983838633688
4,17,88,0.9408312065813671
4,18,88,0.9687798304726161
4,19,88,0.9621095216739317
4,20,88,0.9640370876114736
4,21,88,0.9584737810610188
4,22,88,0.9512893263834267
4,23,88,0.947667924975621
4,24,88,0.9590180211789513
4,25,88,0.9645993399793873
4,26,88,0.9607078515760956
4,27,88,0.9688046686771755
4,28,88,0.9705428725329314
4,29,88,0.9794913164520082
4,30,88,0.9684752893432216
4,1,89,1.0
4,2,89,1.0
4,3,89,0.8522380938490096
4,4,89,0.8740080687801822
4,5,89,0.7064502030569364
4,6,89,0.723525874775527
4,7,89,0.8630668223769942
4,8,89,0.9111688540574382
4,9,89,0.8069057905749062
4,10,89,0.808559071049897
4,11,89,0.791653000835735
4,12,89,0.9142342503092387
4,13,89,0.9069850635425143
4,14,89,0.845139965846649
4,15,89,0.8386554782113208
4,16,89,0.8610089406633151
4,17,89,0.9000971202980734
4,18,89,0.9029827356355692
4,19,89,0.9095640539688233
4,20,89,0.9312159928844453
4,21,89,0.9238666759149853
4,22,89,0.9342771360006955
4,23,89,0.9295182340120365
4,24,89,0.9238340341923917
4,25,89,0.9482823715718179
4,26,89,0.9195622486061366
4,27,89,0.9295055903059412
4,28,89,0.9697662582524827
4,29,89,0.9534597178720188
4,30,89,0.9648649933637172
4,1,90,1.0
4,2,90,1.0
4,3,90,0.5638868817242096
4,4,90,0.6693361093443113
4,5,90,0.7288069519758799
4,6,90,0.7668082609139639
4,7,90,0.766852705220311
4,8,90,0.7898861253580365
4,9,90,0.8385617547334056
4,10,90,0.8613742554130208
4,11,90,0.8800690297266979
4,12,90,0.8714405977962754
4,13,90,0.873184856636115
4,14,90,0.8182080479813948
4,15,90,0.8587049365049594
4,16,90,0.8999734825038116
4,17,90,0.8866010110415786
4,18,90,0.9128515354095158
4,19,90,0.8733889040169899
4,20,90,0.8956547274865341
4,21,90,0.9041255682688887
4,22,90,0.8837322121657929
4,23,90,0.8839863135927511
4,24,90,0.8844408023960632
4,25,90,0.8897900443850646
4,26,90,0.9529753372878939
4,27,90,0.9327572135526391
4,28,90,0.9227195999405147
4,29,90,0.9330290474160486
4,30,90,0.9387323341053284
4,1,91,1.0
4,2,91,1.0
4,3,91,0.7346617190723882
4,4,91,0.8298417314164513
4,5,91,0.9087399100471921
4,6,91,0.7786398380315479
4,7,91,0.8879927227230885
4,8,91,0.8995631212784938
4,9,91,0.873052473353062
4,10,91,0.8642600483788877
4,11,91,0.895278435836292
4,12,91,0.8795910006153004
4,13,91,0.8879582594614457
4,14,91,0.9436825449650872
4,15,91,0.9128460955724652
4,16,91,0.9046216550808404
4,17,91,0.8967355391201525
4,18,91,0.9337740629054495
4,19,91,0.9302974429979086
4,20,91,0.9346500900951599
4,21,91,0.9071115544577801
4,22,91,0.9052465621648333
4,23,91,0.9306285471115133
4,24,91,0.9336107622998849
4,25,91,0.9505053225980772
4,26,91,0.9601051123841758
4,27,91,0.9692506665027834
4,28,91,0.9521951626929781
4,29,91,0.9726916104072421
4,30,91,0.9630653328458918
4,1,92,1.0
4,2,92,1.0
4,3,92,0.6948737245382229
4,4,92,0.7366554364678685
4,5,92,0.7883314073313272
4,6,92,0.7678475728696619
4,7,92,0.8794773852162879
4,8,92,0.8961081340780072
4,9,92,0.9054217172127368
4,10,92,0.8735828935866228
4,11,92,0.8752295096083436
4,12,92,0.8280265987787544
4,13,92,0.8120848169958276
4,14,92,0.906003823937039
4,15,92,0.9026389132336319
4,16,92,0.9380047618757328
4,17,92,0.9465181139427644
4,18,92,0.9344233162011224
4,19,92,0.917413786611546
4,20,92,0.9250692940521185
4,21,92,0.9388259595719757
4,22,92,0.9416445071913725
4,23,92,0.9375905156952931
4,24,92,0.9543984483191004
4,25,92,0.9324963232915817
4,26,92,0.9356090714929263
4,27,92,0.9630219092643707
4,28,92,0.9464810644276855
4,29,92,0.9653242340761923
4,30,92,0.9451777867837564
4,1,93,1.0
4,2,93,1.0
4,3,93,0.7698890483295567
4,4,93,0.5533634406924766
4,5,93,0.7401110733860063
4,6,93,0.800647975720077
4,7,93,0.7979337733310363
4,8,93,0.9067692500118664
4,9,93,0.8438139238266075
4,10,93,0.8147723783071263
4,11,93,0.8229419034243871
4,12,93,0.8690685958046972
4,13,93,0.8380699983524875
4,14,93,0.866127463210708
4,15,93,0.8319296434107813
4,16,93,0.8719582278907357
4,17,93,0.8965491278463251
4,18,93,0.8847260514018732
4,19,93,0.9542815570127856
4,20,93,0.9397022074911479
4,21,93,0.9220639144424321
4,22,93,0.9132731606689631
4,23,93,0.9211741919950477
4,24,93,0.9422592651041696
4,25,93,0.9292442638325171
4,26,93,0.9433990527740748
4,27,93,0.9461067015684187
4,28,93,0.9645423931895278
4,29,93,0.9403644709559624
4,30,93,0.9573870326243998
4,1,94,1.0
4,2,94,1.0
4,3,94,0.8489374492505917
4,4,94,0.8270112113026161
4,5,94,0.8712507994088726
4,6,94,0.8383945029626083
4,7,94,0.8765682550496177
4,8,94,0.8570973490316685
4,9,94,0.8542866146481077
4,10,94,0.8450383726703123
4,11,94,0.8842208496163145
4,12,94,0.8989872858497202
4,13,94,0.9448302238747985
4,14,94,0.9417533366346583
4,15,94,0.9459914388353321
4,16,94,0.95140556799398
4,17,94,0.9617565236201324
4,18,94,0.9565606035416916
4,19,94,0.9412601560978572
4,20,94,0.9404748730645491
4,21,94,0.9452431530072842
4,22,94,0.9584417163082329
4,23,94,0.9631729043782927
4,24,94,0.9502477690007753
4,25,94,0.9665390091949604
4,26,94,0.9704367212652841
4,27,94,0.9720050571107037
4,28,94,0.9723374632820496
4,29,94,0.9761873554343237
4,30,94,0.9686802668048274
4,1,95,1.0
4,2,95,1.0
4,3,95,0.437055398868404
4,4,95,0.5886394369650688
4,5,95,0.5971919167624544
4,6,95,0.6885729770209285
4,7,95,0.845467734923736
4,8,95,0.8509162490205886
4,9,95,0.8201216128520775
4,10,95,0.8245518491675418
4,11,95,0.825753082908602
4,12,95,0.8459826723254776
4,13,95,0.8781229368872296
4,14,95,0.8768458238932023
4,15,95,0.8661903985231147
4,16,95,0.8896883431937771
4,17,95,0.9272060368759406
4,18,95,0.8816174583106954
4,19,95,0.8647056925443257
4,20,95,0.8596889572362169
4,21,95,0.9173519373386986
4,22,95,0.9426731396766327
4,23,95,0.9363134210674385
4,24,95,0.9188109692217473
4,25,95,0.9085122482898736
4,26,95,0.9326177365770005
4,27,95,0.9286140709722919
4,28,95,0.9422186217709669
4,29,95,0.939404434219762
4,30,95,0.9303643574367243
4,1,96,1.0
4,2,96,1.0
4,3,96,0.7825881413377329
4,4,96,0.5739773181622427
4,5,96,0.728284951309106
4,6,96,0.6335367629400187
4,7,96,0.7242431521015305
4,8,96,0.7328359606630962
4,9,96,0.7839954646790342
4,10,96,0.8082221750022639
4,11,96,0.8059149067064358
4,12,96,0.8489805848646336
4,13,96,0.8560264193063429
4,14,96,0.9214529932741087
4,15,96,0.9339703578809609
4,16,96,0.9336091778963778
4,17,96,0.9377945369651125
4,18,96,0.9436325476319756
4,19,96,0.9321829126583038
4,20,96,0.943144770042435
4,21,96,0.959243079621527
4,22,96,0.968577453157079
4,23,96,0.9672106480475866
4,24,96,0.9627038977202959
4,25,96,0.9650757849257178
4,26,96,0.9552119640121435
4,27,96,0.9571434601105416
4,28,96,0.9578433758822269
4,29,96,0.9519386270477705
4,30,96,0.9588139965780076
4,1,97,1.0
4,2,97,1.0
4,3,97,0.7439276298052778
4,4,97,0.6250313598985028
4,5,97,0.8397266847853788
4,6,97,0.8910635590091107
4,7,97,0.7663164869101855
4,8,97,0.830858921766079
4,9,97,0.915019541910537
4,10,97,0.9162262130600366
4,11,97,0.9165251076282326
4,12,97,0.9292905165458193
4,13,97,0.9302672132506427
4,14,97,0.9139377270115966
4,15,97,0.9236419903266555
4,16,97,0.9194496143616679
4,17,97,0.9321007570589397
4,18,97,0.9509488079111607
4,19,97,0.9467334367516721
4,20,97,0.9470013178922279
4,21,97,0.9490289358261544
4,22,97,0.9451561983332308
4,23,97,0.9518738498607258
4,24,97,0.951395918367717
4,25,97,0.9618259810026468
4,26,97,0.9695691084063915
4,27,97,0.9534177950993892
4,28,97,0.958791139110601
4,29,97,0.9518788581456841
4,30,97,0.9683925549326814
4,1,98,1.0
4,2,98,1.0
4,3,98,0.39658201063772464
4,4,98,0.8337754009874676
4,5,98,0.8614602796576596
4,6,98,0.8461932802507419
4,7,98,0.8676759102002625
4,8,98,0.9251757990935833
4,9,98,0.937222987169265
4,10,98,0.9421416469006672
4,11,98,0.9386748421422041
4,12,98,0.9393141994193126
4,13,98,0.9401316649157002
4,14,98,0.9042349339707306
4,15,98,0.9002517031827273
4,16,98,0.9360225366595329
4,17,98,0.9449406912212484
4,18,98,0.9337451267873912
4,19,98,0.9513665389479598
4,20,98,0.9228010004834442
4,21,98,0.9387213863806276
4,22,98,0.9411903151661073
4,23,98,0.9458535614566284
4,24,98,0.933237670736467
4,25,98,0.9427689009020823
4,26,98,0.9439712123771458
4,27,98,0.9394677142923511
4,28,98,0.9452566574336555
4,29,98,0.9453921662233494
4,30,98,0.9630833266291189
4,1,99,1.0
4,2,99,1.0
4,3,99,0.8445481407162262
4,4,99,0.8126333959216909
4,5,99,0.8365680782226144
4,6,99,0.8047362724960352
4,7,99,0.8369002346461514
4,8,99,0.8936485132999616
4,9,99,0.8657109480275545
4,10,99,0.9047929628775984
4,11,99,0.900249984437743
4,12,99,0.9198727707288022
4,13,99,0.9144282675608953
4,14,99,0.9305484506375644
4,15,99,0.9168524201110774
4,16,99,0.9336388425230141
4,17,99,0.9354464002007655
4,18,99,0.9256315250588584
4,19,99,0.9403383196603021
4,20,99,0.9509955277228861
4,21,99,0.9571441241632246
4,22,99,0.945294311764832
4,23,99,0.9437852437895464
4,24,99,0.9508980165267473
4,25,99,0.9540046875683525
4,26,99,0.9455090304494548
4,27,99,0.9591965306831253
4,28,99,0.9487740055310985
4,29,99,0.9593428084770533
4,30,99,0.9720801925100537
